step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
187,CASH_IN,179465.62,C1795960397,3081.0,182546.62,C1370648711,2214432.21,2034966.59,0,0
187,CASH_OUT,259810.96,C1141917164,53383.8,0.0,C1799431639,295444.99,555255.95,0,0
260,PAYMENT,27306.42,C1268874967,0.0,0.0,M1378274090,0.0,0.0,0,0
232,PAYMENT,15857.34,C1917921946,170926.13,155068.79,M69133555,0.0,0.0,0,0
235,CASH_OUT,13762.03,C1393767264,0.0,0.0,C692885493,230272.64,244034.67,0,0
352,CASH_IN,196308.89,C1213714797,32267.0,228575.89,C1687621421,36122.71,0.0,0,0
277,CASH_IN,198148.56,C460131421,101980.58,300129.14,C1985029584,6459972.11,6261823.55,0,0
493,TRANSFER,238122.13,C1281453500,83806.0,0.0,C1677189783,0.0,238122.13,0,0
162,CASH_OUT,33866.18,C941012781,412.0,0.0,C1664620372,548200.97,582067.15,0,0
43,CASH_IN,167721.09,C345373790,10951316.43,11119037.51,C1564559717,846444.25,678723.16,0,0
400,CASH_OUT,38875.52,C937824548,0.0,0.0,C1599116804,304017.05,342892.57,0,0
356,PAYMENT,8545.96,C1424875961,45071.0,36525.04,M1738646393,0.0,0.0,0,0
130,CASH_OUT,421945.85,C1256782770,127456.99,0.0,C1344799228,533733.34,955679.19,0,0
133,CASH_OUT,47729.28,C1632843848,109537.0,61807.72,C1379856629,341926.47,389655.75,0,0
305,PAYMENT,33333.06,C680273083,0.0,0.0,M1812007573,0.0,0.0,0,0
12,CASH_IN,87886.89,C61655708,12395010.17,12482897.06,C2065199032,1856631.28,2057039.9,0,0
332,PAYMENT,22609.6,C477065200,0.0,0.0,M186886277,0.0,0.0,0,0
21,CASH_OUT,191212.55,C1514000948,0.0,0.0,C5056634,2635668.6,2826881.15,0,0
137,TRANSFER,143190.17,C914328754,0.0,0.0,C2099286117,507351.99,650542.16,0,0
161,PAYMENT,7030.58,C239047560,308258.41,301227.83,M1177791940,0.0,0.0,0,0
332,TRANSFER,830469.55,C1983051540,20627.57,0.0,C1714790656,2622640.72,3453110.27,0,0
19,PAYMENT,21683.45,C969060102,0.0,0.0,M995954669,0.0,0.0,0,0
229,CASH_OUT,12860.71,C646251792,0.0,0.0,C998228636,66949.4,79810.11,0,0
19,CASH_OUT,165414.94,C946608077,0.0,0.0,C1701901067,5891932.5,6461925.54,0,0
130,TRANSFER,725423.9,C819352865,0.0,0.0,C138421144,3507069.07,4232492.97,0,0
42,CASH_OUT,2658.1,C1776373120,0.0,0.0,C577924039,5435314.61,5437972.71,0,0
13,CASH_OUT,19248.74,C984661486,0.0,0.0,C389580320,208234.16,256011.59,0,0
217,PAYMENT,6421.48,C1858398956,5010.0,0.0,M976140393,0.0,0.0,0,0
308,TRANSFER,189113.84,C517285198,64505.05,0.0,C1355511626,1996144.51,2185258.36,0,0
394,CASH_IN,19562.72,C1493752488,7211089.16,7230651.88,C2087943265,1512767.76,1493205.04,0,0
384,TRANSFER,121612.27,C488151835,0.0,0.0,C1386522027,156720.47,278332.74,0,0
281,PAYMENT,10993.31,C1377969384,48127.81,37134.5,M583632431,0.0,0.0,0,0
186,CASH_OUT,396671.52,C1405815997,0.0,0.0,C1565849062,6154269.01,6550940.53,0,0
180,CASH_OUT,672906.7,C1224394686,4194.0,0.0,C1036842513,0.0,672906.7,0,0
11,PAYMENT,23855.45,C335185720,117007.0,93151.55,M754461551,0.0,0.0,0,0
300,PAYMENT,32523.49,C1782123720,32099.0,0.0,M748711005,0.0,0.0,0,0
177,PAYMENT,23930.93,C2068664956,40001.0,16070.07,M1064456360,0.0,0.0,0,0
307,PAYMENT,2099.72,C2145689377,0.0,0.0,M476006396,0.0,0.0,0,0
11,CASH_OUT,105424.07,C1869627333,619.0,0.0,C2116520666,516186.38,811099.32,0,0
525,PAYMENT,12569.63,C1373864229,0.0,0.0,M867187970,0.0,0.0,0,0
375,CASH_OUT,112037.55,C2067166503,0.0,0.0,C2010024766,537564.81,649602.36,0,0
356,CASH_IN,15708.74,C1078481604,246177.62,261886.36,C1689539014,206602.79,190894.05,0,0
137,CASH_OUT,241925.32,C941900150,40078.0,0.0,C350010125,141329.58,383254.9,0,0
141,TRANSFER,1143177.54,C583968009,0.0,0.0,C241411279,2135374.76,3278552.3,0,0
180,CASH_IN,195291.91,C1344365636,20512689.31,20707981.22,C872799090,228168.38,32876.47,0,0
330,PAYMENT,12212.06,C185346261,75744.32,63532.26,M759317161,0.0,0.0,0,0
251,PAYMENT,32527.08,C1514705265,0.0,0.0,M1866222767,0.0,0.0,0,0
131,CASH_OUT,148951.76,C1541498403,0.0,0.0,C1183684784,1005885.82,1154837.58,0,0
232,TRANSFER,15016.89,C1182242465,0.0,0.0,C1319265495,634431.0,0.0,0,0
255,DEBIT,2155.23,C467474405,0.0,0.0,C1323608391,28019.05,30174.28,0,0
17,CASH_OUT,16297.94,C158242206,93892.0,77594.06,C1980468656,1113273.88,1425799.92,0,0
328,PAYMENT,46853.17,C2078507498,18962.0,0.0,M2034852400,0.0,0.0,0,0
209,PAYMENT,8248.51,C1046496878,0.0,0.0,M1832598181,0.0,0.0,0,0
350,CASH_IN,124134.35,C678662142,4198783.4,4322917.75,C327758808,888529.69,764395.35,0,0
302,CASH_OUT,230749.01,C1501935586,0.0,0.0,C1589477624,6416482.92,6647231.93,0,0
163,CASH_OUT,71257.68,C1263432976,434108.0,362850.32,C1752703696,239803.68,311061.35,0,0
234,PAYMENT,5115.03,C503168703,101736.0,96620.97,M459555695,0.0,0.0,0,0
371,PAYMENT,55188.26,C1264114408,841.0,0.0,M2048831662,0.0,0.0,0,0
323,CASH_OUT,235481.09,C1345439522,774004.0,538522.91,C1913219257,0.0,235481.09,0,0
17,CASH_IN,18158.23,C159783792,14323436.37,14341594.6,C847925010,438048.28,158239.23,0,0
336,PAYMENT,7667.12,C807539219,0.0,0.0,M738745768,0.0,0.0,0,0
346,PAYMENT,53880.96,C1139767512,0.0,0.0,M56555257,0.0,0.0,0,0
406,CASH_OUT,177562.57,C945487822,79778.0,0.0,C338962188,38181.73,215744.3,0,0
351,CASH_OUT,154466.35,C1447276467,0.0,0.0,C540128381,1183502.97,1337969.31,0,0
257,PAYMENT,1046.99,C751101254,1903.56,856.58,M1603271674,0.0,0.0,0,0
306,PAYMENT,5948.65,C12885411,0.0,0.0,M467942627,0.0,0.0,0,0
235,PAYMENT,14200.83,C1389727643,0.0,0.0,M1069109936,0.0,0.0,0,0
13,PAYMENT,26436.97,C435238782,0.0,0.0,M698277727,0.0,0.0,0,0
33,TRANSFER,2141317.81,C1142860943,16013.0,0.0,C1359044626,0.0,2141317.81,0,0
395,CASH_OUT,600762.69,C504823439,17174.0,0.0,C2007297024,898667.2,1480968.67,0,0
201,PAYMENT,4678.17,C1883134294,389558.45,384880.27,M2126243731,0.0,0.0,0,0
201,CASH_OUT,308468.34,C1076857961,2060.0,0.0,C337479226,2906941.24,3215409.58,0,0
18,PAYMENT,30366.52,C148823944,1519.0,0.0,M438283430,0.0,0.0,0,0
20,CASH_IN,24169.16,C885222046,1954011.55,1978180.7,C1861418282,131337.53,107168.38,0,0
139,CASH_OUT,87502.38,C1505192064,0.0,0.0,C417144598,1536826.52,1881920.64,0,0
332,CASH_OUT,177590.55,C1901122781,32794.0,0.0,C662894394,2972117.2,3149707.75,0,0
228,TRANSFER,1096070.2,C160902089,0.0,0.0,C2078939439,3388820.76,4484890.96,0,0
35,CASH_OUT,139529.35,C927313666,0.0,0.0,C1420838890,1042854.21,1182383.56,0,0
156,CASH_OUT,173970.63,C1243906957,27968.0,0.0,C241332149,2707425.04,2881395.66,0,0
302,CASH_OUT,393511.79,C1018902998,0.0,0.0,C719424085,1003944.97,1397456.76,0,0
399,CASH_IN,519219.12,C1916401825,51382.0,570601.12,C154767176,207944.16,0.0,0,0
323,TRANSFER,2372395.18,C1821142451,26770.0,0.0,C1964897602,244009.73,2616404.91,0,0
256,CASH_IN,112747.39,C510496964,20862.0,133609.39,C1234811456,9535.62,0.0,0,0
138,TRANSFER,122105.8,C596540182,0.0,0.0,C1865993301,298938.77,421044.57,0,0
184,CASH_OUT,64707.18,C247049036,193984.0,129276.82,C728553908,905793.75,970500.93,0,0
187,CASH_IN,102974.57,C748877421,523.0,103497.57,C173707579,0.0,0.0,0,0
139,CASH_IN,15179.0,C1441023028,1118.0,16297.0,C1563338167,106452.77,91273.77,0,0
140,CASH_OUT,85474.72,C200119841,41246.0,0.0,C825191026,0.0,85474.72,0,0
303,CASH_OUT,192088.33,C994304603,104338.0,0.0,C11762449,3437933.94,3630022.27,0,0
187,CASH_IN,104073.69,C2036167675,6518403.28,6622476.97,C612662100,1084132.06,980058.36,0,0
186,CASH_OUT,13166.69,C1450332226,0.0,0.0,C725135787,87412.34,100579.03,0,0
282,CASH_IN,193745.36,C1103197704,8080.0,201825.36,C1312957063,0.0,0.0,0,0
46,PAYMENT,1281.7,C2035925364,7870.0,6588.3,M193609574,0.0,0.0,0,0
328,CASH_IN,567534.4,C1745190618,13990061.29,14557595.69,C2062135364,664742.33,97207.93,0,0
18,CASH_OUT,13512.66,C1117145726,178231.81,164719.14,C1022985009,0.0,13512.66,0,0
230,CASH_OUT,196025.35,C478409904,103819.0,0.0,C149964798,1312087.41,1508112.76,0,0
17,CASH_OUT,231643.6,C1527107295,0.0,0.0,C2043347689,25311429.18,25543072.78,0,0
36,CASH_OUT,485991.93,C415427373,236.0,0.0,C200361558,254106.46,740098.39,0,0
180,CASH_IN,41206.61,C467497200,8887096.98,8928303.58,C119541394,87594.52,46387.92,0,0
237,PAYMENT,2458.55,C1114736533,30849.0,28390.45,M1387550958,0.0,0.0,0,0
10,PAYMENT,1276.58,C2014090102,0.0,0.0,M1420756065,0.0,0.0,0,0
306,CASH_OUT,111125.34,C1384400643,9414.0,0.0,C1539902169,317219.59,428344.93,0,0
330,CASH_OUT,117431.67,C1645030124,10927.0,0.0,C833628492,336263.61,453695.28,0,0
40,CASH_IN,447211.42,C2042998971,201049.0,648260.42,C253638201,1873082.77,1425871.35,0,0
284,CASH_OUT,6882.21,C1435730212,11310.0,4427.79,C1030670078,0.0,6882.21,0,0
303,CASH_OUT,30575.59,C523632676,31254.0,678.41,C1351048948,197652.7,228228.29,0,0
161,CASH_OUT,154847.64,C995629767,381654.53,226806.9,C298036990,673352.03,828199.67,0,0
20,CASH_OUT,342718.75,C950208209,0.0,0.0,C1539394949,1076447.23,1339203.19,0,0
164,CASH_IN,193633.68,C24631965,9573002.43,9766636.11,C1337756218,1978973.01,1441058.01,0,0
329,CASH_IN,573185.26,C271640874,3018.0,576203.26,C801467548,448256.33,0.0,0,0
300,CASH_IN,130315.76,C1117693287,2658379.18,2788694.93,C545710008,10313409.35,10183093.59,0,0
306,CASH_IN,175143.45,C1746979982,131840.0,306983.45,C1981985740,204432.75,29289.3,0,0
251,TRANSFER,375283.48,C1342852007,26978.0,0.0,C668502009,202436.37,577719.85,0,0
185,PAYMENT,1932.12,C612823154,0.0,0.0,M1891849983,0.0,0.0,0,0
544,TRANSFER,113977.58,C408088984,0.0,0.0,C1032207774,1285986.22,1399963.8,0,0
39,PAYMENT,14546.31,C183650224,319.0,0.0,M1323538824,0.0,0.0,0,0
375,TRANSFER,443345.73,C1768992516,28363.0,0.0,C1297204973,204397.57,647743.29,0,0
38,CASH_OUT,159496.29,C1054718574,512848.0,353351.71,C155328862,313759.77,473256.07,0,0
258,PAYMENT,1480.21,C1148340385,37.0,0.0,M1189795325,0.0,0.0,0,0
308,CASH_OUT,111283.12,C638626959,56964.09,0.0,C1790312704,768879.27,880162.4,0,0
566,PAYMENT,42019.33,C1337569073,263686.0,221666.67,M2079904761,0.0,0.0,0,0
25,CASH_IN,71290.57,C109654834,3161966.41,3233256.98,C1761591934,185770.79,114480.22,0,0
355,PAYMENT,20636.94,C786082119,1455.13,0.0,M1317230389,0.0,0.0,0,0
355,PAYMENT,7510.51,C1822430674,20816.0,13305.49,M467047326,0.0,0.0,0,0
325,CASH_OUT,231697.97,C1774273005,0.0,0.0,C1763232948,6741209.66,6972907.63,0,0
349,CASH_OUT,173513.12,C1031935152,31231.0,0.0,C919937452,186289.05,630727.26,0,0
160,PAYMENT,16441.58,C1705886436,0.0,0.0,M954435033,0.0,0.0,0,0
183,CASH_IN,142116.98,C1210512265,2639429.89,2781546.88,C1308678191,160821.44,18704.46,0,0
297,TRANSFER,1280899.72,C2063474811,20757.0,0.0,C1109814935,3241.11,1284140.83,0,0
141,PAYMENT,11335.44,C99977316,136024.0,124688.56,M705259060,0.0,0.0,0,0
308,CASH_OUT,13357.15,C1124364278,30965.0,17607.85,C1698992210,0.0,13357.15,0,0
402,PAYMENT,10409.38,C300737451,158982.0,148572.62,M193995143,0.0,0.0,0,0
253,CASH_OUT,8775.92,C412535484,100033.0,91257.08,C1248198772,0.0,8775.92,0,0
182,CASH_OUT,278940.36,C418352188,444.0,0.0,C195647911,168746.59,447686.95,0,0
373,PAYMENT,12229.24,C607502014,0.0,0.0,M1038764174,0.0,0.0,0,0
522,CASH_OUT,422137.28,C135159258,51368.0,0.0,C1740980746,42152.92,464290.2,0,0
34,CASH_OUT,163607.31,C2015194015,0.0,0.0,C1807459253,187209.6,1244958.33,0,0
164,CASH_OUT,85114.28,C672603433,0.0,0.0,C984732916,229170.18,314284.45,0,0
281,PAYMENT,18747.08,C1673848304,207714.65,188967.57,M153992685,0.0,0.0,0,0
349,CASH_OUT,370692.89,C513162704,21157.0,0.0,C358519558,148734.43,519427.32,0,0
133,PAYMENT,24362.13,C1044008548,0.0,0.0,M168472517,0.0,0.0,0,0
278,CASH_OUT,497784.66,C435761861,0.0,0.0,C1172704377,5044490.55,5542275.21,0,0
331,CASH_IN,314892.51,C433542228,10573.0,325465.51,C777653479,90240.41,0.0,0,0
129,CASH_IN,145272.72,C1417619117,5264812.46,5410085.18,C920974804,2618966.58,2473693.86,0,0
306,CASH_OUT,181577.94,C185623124,81861.0,0.0,C256314394,0.0,181577.94,0,0
374,PAYMENT,27388.12,C317798087,21781.0,0.0,M119099525,0.0,0.0,0,0
138,CASH_IN,78431.26,C1122687030,6516370.51,6594801.76,C419593012,286693.13,208261.87,0,0
522,TRANSFER,108011.75,C1898331508,0.0,0.0,C1204535430,201515.18,309526.93,0,0
18,CASH_OUT,103218.05,C1157635168,54220.0,0.0,C1999611424,70160.3,133246.83,0,0
308,CASH_IN,241357.69,C1239269596,65200.0,306557.69,C1565077412,1223865.3,982507.61,0,0
12,CASH_OUT,95426.84,C1119914141,169747.0,74320.16,C1682724937,100460.0,181112.44,0,0
229,CASH_OUT,132087.93,C2041012576,60503.0,0.0,C1707157833,332606.18,464694.11,0,0
328,PAYMENT,19184.71,C1883098137,0.0,0.0,M126130283,0.0,0.0,0,0
38,CASH_IN,394001.49,C840323606,2310575.48,2704576.97,C405792831,14171935.96,13777934.47,0,0
178,CASH_IN,72725.48,C940277363,122.0,72847.48,C131369343,0.0,0.0,0,0
328,CASH_OUT,241942.59,C475378106,0.0,0.0,C1076412002,2562059.78,2804002.37,0,0
43,CASH_IN,17438.56,C80621818,143456.99,160895.55,C530271721,269027.21,251588.65,0,0
212,CASH_OUT,71123.55,C640227671,0.0,0.0,C1204245874,234335.08,305458.64,0,0
235,PAYMENT,10337.72,C1068731361,169361.88,159024.16,M1805355574,0.0,0.0,0,0
301,CASH_IN,93588.99,C2061317044,39680.0,133268.99,C2008014425,585995.69,492406.7,0,0
274,PAYMENT,21581.66,C1677044859,6094.0,0.0,M1403675258,0.0,0.0,0,0
288,CASH_IN,29457.59,C1942495031,1250420.31,1279877.89,C296279897,149504.62,120047.03,0,0
359,CASH_IN,18313.36,C1231284530,11160117.98,11178431.33,C2108210826,1791996.96,1773683.6,0,0
11,PAYMENT,5520.48,C1761159094,974093.41,968572.93,M310250795,0.0,0.0,0,0
139,PAYMENT,25595.82,C162625101,105802.0,80206.18,M156582778,0.0,0.0,0,0
207,CASH_OUT,144898.24,C1542063729,49655.0,0.0,C1486909120,481110.7,626008.93,0,0
333,PAYMENT,24881.02,C533367207,0.0,0.0,M1883154103,0.0,0.0,0,0
7,CASH_OUT,72244.19,C848963502,0.0,0.0,C1909597726,213063.85,267798.33,0,0
11,CASH_OUT,104942.57,C1431845538,0.0,0.0,C1022896347,171908.47,284027.35,0,0
401,CASH_OUT,94303.63,C311119821,0.0,0.0,C2060502836,567625.72,661929.35,0,0
406,CASH_IN,274369.21,C735171126,10640793.79,10915163.0,C820325065,1903629.36,1629260.15,0,0
208,CASH_OUT,386754.48,C2011377275,100527.0,0.0,C1548524654,112528.86,668345.6,0,0
297,TRANSFER,2151555.66,C186050263,0.0,0.0,C695804609,12383390.93,14534946.59,0,0
232,CASH_OUT,222071.09,C1275785226,2251.0,0.0,C1691925141,1524085.23,1746156.32,0,0
297,PAYMENT,9295.27,C780274333,0.0,0.0,M901113624,0.0,0.0,0,0
183,PAYMENT,8753.51,C2044246332,462259.0,453505.49,M411433071,0.0,0.0,0,0
399,TRANSFER,347174.06,C1551932319,0.0,0.0,C1894560810,819363.81,1166537.87,0,0
304,TRANSFER,787941.11,C2069703734,0.0,0.0,C463826424,1685051.56,2472992.67,0,0
36,CASH_IN,395164.85,C1106992001,14959.0,410123.85,C570309766,114942.53,0.0,0,0
256,CASH_IN,36661.52,C663625921,601785.47,638446.99,C1848372882,3395745.67,3359084.15,0,0
284,PAYMENT,4921.39,C339825123,158.0,0.0,M462620337,0.0,0.0,0,0
396,CASH_OUT,162527.99,C1599194792,0.0,0.0,C589079851,435716.24,598244.24,0,0
257,TRANSFER,459961.77,C58886348,0.0,0.0,C446868658,561151.94,1021113.71,0,0
217,PAYMENT,1318.79,C788957961,24349.0,23030.21,M1701179169,0.0,0.0,0,0
156,PAYMENT,11984.4,C1701646935,24647.09,12662.7,M1643363321,0.0,0.0,0,0
348,CASH_OUT,78481.66,C484956325,40040.0,0.0,C217353268,0.0,78481.66,0,0
259,PAYMENT,7587.89,C441397558,20728.0,13140.11,M1483530815,0.0,0.0,0,0
119,PAYMENT,7511.54,C1220152222,0.0,0.0,M590526788,0.0,0.0,0,0
162,CASH_IN,334159.24,C1792707057,28715.0,362874.24,C784840167,742731.18,408571.95,0,0
228,PAYMENT,4987.94,C1375782329,22404.82,17416.89,M617782767,0.0,0.0,0,0
354,CASH_OUT,61642.03,C1863636909,0.0,0.0,C1262910477,413959.99,475602.02,0,0
257,CASH_OUT,273332.03,C1345972197,7048.0,0.0,C136068170,0.0,273332.03,0,0
259,CASH_OUT,45020.89,C2059638825,0.0,0.0,C563220816,160734.96,205755.85,0,0
44,CASH_OUT,86080.48,C1273339659,795576.0,709495.52,C1329606231,1262283.91,1348364.39,0,0
14,CASH_OUT,2738.11,C1457073592,115561.0,112822.89,C34016358,2956034.68,3213324.86,0,0
164,PAYMENT,2603.18,C306204145,101937.0,99333.82,M1615559169,0.0,0.0,0,0
225,CASH_IN,253261.22,C1446880791,51919.0,305180.22,C1726570723,24677.32,0.0,0,0
380,PAYMENT,1126.5,C1227154781,292.0,0.0,M597478946,0.0,0.0,0,0
236,CASH_IN,50119.41,C390099014,4078725.33,4128844.74,C568884744,1410499.01,1360379.6,0,0
24,TRANSFER,672755.27,C464929401,0.0,0.0,C1349923341,4888724.4,5561479.67,0,0
249,PAYMENT,6384.34,C1452077799,20687.0,14302.66,M990735238,0.0,0.0,0,0
253,PAYMENT,11991.41,C1155524115,0.0,0.0,M319170971,0.0,0.0,0,0
130,PAYMENT,30874.63,C21462317,0.0,0.0,M1168009936,0.0,0.0,0,0
402,CASH_OUT,92721.19,C35683623,0.0,0.0,C777175483,264665.78,357386.97,0,0
155,CASH_OUT,343705.66,C529944860,50310.0,0.0,C1168610686,82286.29,425991.95,0,0
288,PAYMENT,90373.36,C178950506,51986.0,0.0,M693643657,0.0,0.0,0,0
216,PAYMENT,42172.26,C958618535,0.0,0.0,M1104358055,0.0,0.0,0,0
229,PAYMENT,15950.44,C313020435,192807.71,176857.27,M1522047737,0.0,0.0,0,0
181,TRANSFER,1175427.29,C1325358441,41743.0,0.0,C1057360888,0.0,1175427.29,0,0
276,CASH_OUT,135407.49,C1133654104,41577.0,0.0,C1369890094,567752.79,703160.28,0,0
254,CASH_OUT,378990.85,C389277281,0.0,0.0,C1199544128,3068293.13,3447283.98,0,0
185,PAYMENT,33044.94,C353606684,0.0,0.0,M548473786,0.0,0.0,0,0
227,PAYMENT,14283.48,C1210570908,0.0,0.0,M106872523,0.0,0.0,0,0
695,PAYMENT,4388.32,C658208751,2604.0,0.0,M431345792,0.0,0.0,0,0
258,CASH_OUT,147040.06,C509110370,298127.0,151086.94,C46211869,0.0,147040.06,0,0
160,CASH_OUT,67805.42,C757606865,437161.0,369355.58,C1310934657,57293.8,125099.21,0,0
280,CASH_IN,76281.58,C2032177173,598095.37,674376.95,C1015278011,1677479.76,1601198.17,0,0
347,CASH_OUT,58801.14,C1845489299,0.0,0.0,C1281997518,191339.55,250140.7,0,0
300,PAYMENT,20742.3,C2082132048,0.0,0.0,M650553488,0.0,0.0,0,0
138,PAYMENT,7247.27,C290045757,0.0,0.0,M1936844063,0.0,0.0,0,0
228,CASH_IN,325532.9,C605544619,15003.0,340535.9,C107908002,0.0,0.0,0,0
186,PAYMENT,4733.35,C1441956674,0.0,0.0,M594174039,0.0,0.0,0,0
250,CASH_OUT,167632.07,C2131762525,0.0,0.0,C510611812,457602.58,625234.64,0,0
184,PAYMENT,19009.74,C84923634,70216.0,51206.26,M1342635262,0.0,0.0,0,0
136,PAYMENT,5059.73,C1113073518,59861.0,54801.27,M1185165303,0.0,0.0,0,0
130,CASH_OUT,238156.48,C645329939,0.0,0.0,C2037251990,8608737.08,8846893.55,0,0
230,CASH_OUT,423604.48,C241443268,706418.02,282813.54,C1457359883,25341.32,448945.79,0,0
275,CASH_OUT,16741.24,C1105715487,0.0,0.0,C80201650,34313.72,51054.96,0,0
11,CASH_IN,60781.82,C1499860474,2355656.04,2416437.86,C419889958,442321.96,381540.14,0,0
405,TRANSFER,1797880.43,C737196562,0.0,0.0,C1075094662,2446538.19,4244418.61,0,0
374,PAYMENT,1629.96,C914745671,103282.0,101652.04,M693077701,0.0,0.0,0,0
12,TRANSFER,238486.35,C2136648202,3154.0,0.0,C63492227,749892.56,0.0,0,0
204,CASH_OUT,42099.75,C1108735994,1507.0,0.0,C1952319538,4635715.95,4677815.7,0,0
279,CASH_IN,183000.47,C1209110369,182914.0,365914.47,C4325587,0.0,0.0,0,0
35,CASH_IN,246412.16,C1065377370,1489.0,247901.16,C849791207,0.0,0.0,0,0
139,CASH_IN,149910.94,C1163119629,5031106.69,5181017.64,C802150175,696847.21,546936.27,0,0
407,PAYMENT,2837.3,C1134615337,504259.0,501421.7,M1590100433,0.0,0.0,0,0
16,CASH_IN,366364.61,C1406630382,50359.0,416723.61,C1880286234,0.0,0.0,0,0
234,PAYMENT,28937.06,C1877450193,437347.99,408410.94,M1556373745,0.0,0.0,0,0
394,CASH_OUT,199468.92,C2064058843,0.0,0.0,C1688326470,309003.17,508472.1,0,0
11,CASH_IN,615998.06,C1788485914,7215433.53,7831431.59,C271588719,3982735.53,3438175.08,0,0
136,TRANSFER,1196988.62,C1738078321,0.0,0.0,C726727905,1243655.77,2440644.39,0,0
380,CASH_OUT,89669.39,C526755506,0.0,0.0,C1690990124,742774.27,832443.66,0,0
137,PAYMENT,19274.04,C652238841,0.0,0.0,M871994848,0.0,0.0,0,0
164,CASH_IN,157217.03,C1842655573,2045287.16,2202504.19,C1203860803,618232.02,461014.99,0,0
135,PAYMENT,10130.76,C1572148722,0.0,0.0,M1243833549,0.0,0.0,0,0
203,CASH_OUT,239812.51,C564670647,0.0,0.0,C1856893344,2503831.05,2743643.56,0,0
408,DEBIT,8794.8,C360637845,878.0,0.0,C1780292848,1627283.05,1636077.85,0,0
258,CASH_IN,31958.41,C1413452772,77107.16,109065.57,C584278711,1710532.85,1678574.44,0,0
42,PAYMENT,11827.79,C1602427844,20173.0,8345.21,M2014687998,0.0,0.0,0,0
276,PAYMENT,2403.23,C993392781,22779.8,20376.57,M308459553,0.0,0.0,0,0
180,CASH_IN,125601.38,C858744046,149977.71,275579.09,C1646778042,346254.3,220652.92,0,0
161,CASH_OUT,49998.9,C1635919881,0.0,0.0,C648350677,788841.01,1306150.98,0,0
132,PAYMENT,32465.54,C2030265219,252027.0,219561.46,M1748396946,0.0,0.0,0,0
139,CASH_IN,113117.43,C244918515,1310159.97,1423277.4,C1019629847,718745.67,605628.23,0,0
42,CASH_OUT,229638.85,C710776073,397601.0,167962.15,C1946800393,0.0,229638.85,0,0
324,CASH_OUT,96574.88,C1411899243,0.0,0.0,C842241273,879735.8,976310.69,0,0
656,PAYMENT,2631.66,C100620224,0.0,0.0,M196923840,0.0,0.0,0,0
304,PAYMENT,2737.13,C495347010,255770.38,253033.25,M157665636,0.0,0.0,0,0
135,PAYMENT,28145.36,C2004752586,19679.0,0.0,M958178767,0.0,0.0,0,0
228,CASH_OUT,441827.24,C2078764625,0.0,0.0,C1980915569,626427.44,1068254.69,0,0
398,CASH_IN,45397.94,C1696954814,6432903.57,6478301.51,C741319083,501421.17,456023.23,0,0
140,CASH_OUT,146058.33,C2079441230,46994.0,0.0,C1928176648,1442574.45,1588632.78,0,0
162,CASH_IN,41277.05,C621760042,11126.0,52403.05,C1004020723,0.0,0.0,0,0
348,TRANSFER,2049533.05,C854226753,106873.0,0.0,C1778718549,169721.14,2219254.19,0,0
307,CASH_IN,182297.06,C1287251671,14770886.53,14953183.58,C1862579275,278184.68,95887.63,0,0
180,CASH_OUT,237897.75,C502812426,750.0,0.0,C1717484158,127281.5,365179.25,0,0
16,CASH_IN,193623.68,C47743135,4121893.95,4315517.63,C2042020220,3490634.17,3311219.14,0,0
399,CASH_OUT,210837.07,C1706979322,0.0,0.0,C1905084048,733354.76,944191.83,0,0
16,CASH_OUT,175726.99,C183470381,0.0,0.0,C92317664,655983.61,831710.59,0,0
228,CASH_IN,42737.47,C1618470746,21960251.19,22002988.66,C1081182921,181823.65,139086.19,0,0
297,CASH_IN,190197.9,C435722487,3057156.85,3247354.76,C708202012,227262.87,37064.97,0,0
321,TRANSFER,4787283.38,C958414962,0.0,0.0,C1875715671,7012407.44,11799690.82,0,0
15,CASH_IN,109117.43,C215508008,4374025.72,4483143.15,C459921716,555997.69,446880.26,0,0
395,CASH_OUT,16978.43,C1101734598,0.0,0.0,C735883752,2176395.89,2193374.32,0,0
595,PAYMENT,9904.25,C1771950593,1177.67,0.0,M21085564,0.0,0.0,0,0
132,TRANSFER,1017797.66,C523015733,43155.0,0.0,C1574731299,178998.91,1196796.57,0,0
35,CASH_OUT,292059.18,C1004642588,0.0,0.0,C1186803019,883004.53,1175063.71,0,0
203,CASH_IN,49442.95,C1153932470,3204319.92,3253762.88,C1128045101,204110.3,154667.34,0,0
11,CASH_OUT,560392.38,C1549457687,0.0,0.0,C291600495,3139653.39,4791375.09,0,0
379,CASH_OUT,215110.95,C34868392,27097.0,0.0,C168336623,468717.24,683828.19,0,0
356,PAYMENT,10803.1,C1820724074,0.0,0.0,M85415624,0.0,0.0,0,0
661,CASH_IN,368960.65,C1748690794,94.0,369054.65,C118786164,244159.61,0.0,0,0
134,PAYMENT,19341.27,C566507021,0.0,0.0,M952046980,0.0,0.0,0,0
20,TRANSFER,127154.58,C742693373,0.0,0.0,C265046251,178289.27,305443.85,0,0
